ligand,blob_map_filename
NAG,6W1J_H_1_NAG.npz
COA,8G5C_C_2101_COA.npz
MAN-like,8G3V_Q_6_MAN.npz
NAG,7DD7_D_1_NAG.npz
CDL,8B9Z_h_201_CDL.npz
SF4-like,7W1U_M_802_SF4.npz
F3S,7UTD_P_403_F3S.npz
ATP-like,7LGQ_A_901_ATP.npz
RARE_LIGAND,7VCF_T_251_SEP.npz
COA,7N7P_B_401_COA.npz
CLR,7FDV_A_703_CLR.npz
RARE_LIGAND,6PLT_E_504_UNL.npz
NAG,7SBX_E_1_NAG.npz
SPM-like,7XQB_G_409_C14.npz
RARE_LIGAND,7RKZ_B_1202_Q5B.npz
ZN-like,7A23_P_201_ZN.npz
NAG,7CWM_M_1_NAG.npz
AGS,6W6G_C_901_AGS.npz
AGS,8EJ4_J_1101_AGS.npz
CLA-like,6ZZX_5_605_CLA.npz
RARE_LIGAND,6CSX_C_1101_PTY.npz
CLA-like,8HW1_J_601_CLA.npz
CLR,7SK9_A_403_CLR.npz
ATP-like,6RKD_I_302_ATP.npz
BO2,7LXT_V_301_BO2.npz
RARE_LIGAND,8G1F_D_3303_Q5B.npz
FMN-like,7V31_A_502_FMN.npz
CLA-like,6ZZX_5_615_CLA.npz
ZN-like,7PHK_D_601_ZN.npz
GTP-like,7AX3_W_901_GCP.npz
CLA-like,6L35_5_602_CLA.npz
MAN-like,7D3F_E_7_MAN.npz
BCL,7VZG_A_907_BCL.npz
RARE_LIGAND,7QSK_M_902_3PE.npz
CLR,8GNK_A_607_CLR.npz
RARE_LIGAND,8G3F_A_703_6OU.npz
RARE_LIGAND,7C7Q_A_1006_FN0.npz
CLA-like,8AM5_a_839_CLA.npz
RARE_LIGAND,8BD3_y_606_CHL.npz
NAG,7WS4_O_1_NAG.npz
CLA-like,6ZZX_8_602_CLA.npz
HG-like,7XM1_KA_201_BA.npz
CLA-like,6L35_5_612_CLA.npz
ZN-like,7OJ5_H_301_MN.npz
CDL,7R41_h_1001_CDL.npz
RARE_LIGAND,8DRE_D_902_PEE.npz
NAG,7W9M_D_1_NAG.npz
MG-like,7NJM_C_601_MG.npz
CLA-like,6ZZX_8_612_CLA.npz
NAG,8AGB_L_2_NAG.npz
ADP-like,8SEW_C_5101_ADP.npz
CLA-like,8AM5_a_829_CLA.npz
NAD-like,6WKW_A_401_NAD.npz
NAG,7THT_W_1_NAG.npz
RARE_LIGAND,7WLL_A_2320_3PE.npz
NAG,7N4Y_I_1_NAG.npz
RARE_LIGAND,7MZE_D_901_6EU.npz
CLA-like,6ZZX_B_1218_CLA.npz
RARE_LIGAND,8F74_F_903_PEE.npz
RARE_LIGAND,7VCF_F_564_TPO.npz
SO4-like,7BVE_B_1102_PO4.npz
RARE_LIGAND,6ZQN_K_43_M3L.npz
RARE_LIGAND,6ZZX_8_810_LAP.npz
RARE_LIGAND,6HU9_N_603_PEF.npz
NAG,6ZOY_L_1_NAG.npz
ADP-like,7BPA_C_902_ADP.npz
NAG,7LWW_I_1_NAG.npz
ZN-like,7PHK_A_603_ZN.npz
ATP-like,6VON_D_502_ATP.npz
NAG,6PM0_F_1_NAG.npz
ATP-like,6RAJ_A_702_ATP.npz
RARE_LIGAND,8T1F_B_1201_X7N.npz
CLA-like,6ZZX_B_1208_CLA.npz
GTP-like,8GLV_3A_501_GTP.npz
COA,8G5C_D_2101_COA.npz
CA-like,8G3O_J_2000_CA.npz
CLA-like,6ZZX_A_1108_CLA.npz
SF4-like,6ZKU_3_802_SF4.npz
MG-like,7ROZ_A_1201_MG.npz
RARE_LIGAND,7VCF_A_2004_LMG.npz
NAG,7T3M_G_1207_NAG.npz
ZN-like,6Z6O_B_801_ZN.npz
MG-like,7UMZ_D_5105_MG.npz
CLR,6WM2_5_201_CLR.npz
SPM-like,7XQB_K_411_C14.npz
CLA-like,6ZZX_A_1118_CLA.npz
SF4-like,7AQR_F_501_SF4.npz
NAG,8G3N_a_1_NAG.npz
ATP-like,8HH8_A_600_ATP.npz
RARE_LIGAND,7YFH_B_904_IWB.npz
FES-like,6ZKU_3_803_FES.npz
MG-like,8DMY_C_402_MG.npz
NAG,6VI0_R_2_NAG.npz
SF4-like,7F4V_aA_846_SF4.npz
BCL,7ZE3_P_101_BCL.npz
RARE_LIGAND,7QSK_J_1_FME.npz
NAG,7Y5X_E_1_NAG.npz
ZN-like,7Y6P_O_202_FE2.npz
RARE_LIGAND,6KIF_A_5003_LHG.npz
CLA-like,7S3D_H_1224_CLA.npz
NAG,6V8X_k_1_NAG.npz
RARE_LIGAND,8ENO_B_601_CLF.npz
CYC-like,7EZX_wP_1001_CYC.npz
RARE_LIGAND,7XJ0_A_1505_6OU.npz
ATP-like,7RL0_F_601_ATP.npz
RARE_LIGAND,8BD3_S_308_CHL.npz
ATP-like,6O2P_A_1504_ATP.npz
BMA-like,8CZZ_j_3_BMA.npz
FES-like,7D6X_B_301_FES.npz
SF4-like,7V2C_M_802_SF4.npz
NAG,7Z3Z_K_1_NAG.npz
GTP-like,8SNB_WA_501_GTP.npz
NAG,7XIX_S_1_NAG.npz
NAG,7YA0_U_1_NAG.npz
FES-like,7V2C_M_803_FES.npz
NAG,7M1Q_C_1_NAG.npz
CLA-like,7BLX_B_1022_CLA.npz
ATP-like,7P3Q_E_201_ATP.npz
RARE_LIGAND,7R44_A_1_FME.npz
RARE_LIGAND,6YNY_L_303_PEE.npz
RARE_LIGAND,6L35_B_851_LHG.npz
RARE_LIGAND,7C9I_B_502_FTO.npz
RARE_LIGAND,7SSS_H_305_PEV.npz
RARE_LIGAND,7MIY_A_2406_Y01.npz
CLA-like,6ZZX_3_606_CLA.npz
RARE_LIGAND,7L2L_A_901_6EU.npz
NAG,7E6T_A_906_NAG.npz
RARE_LIGAND,7R42_M_1_FME.npz
PEG-like,7LI6_A_819_HP6.npz
CLR,7OJI_B_701_CLR.npz
GTP-like,8GLV_KY_501_GTP.npz
RARE_LIGAND,7R42_A_303_PC1.npz
MAN-like,8G3Q_c_8_MAN.npz
MG-like,6KOU_L_401_MG.npz
CLA-like,6ZZX_3_616_CLA.npz
RARE_LIGAND,8ABI_N_505_PTY.npz
PEG-like,7LI6_A_809_HP6.npz
RARE_LIGAND,7UT7_C_502_ICS.npz
ADP-like,6MSE_E_401_ADP.npz
RARE_LIGAND,7QSK_d_202_PC1.npz
FES-like,7R42_E_301_FES.npz
RARE_LIGAND,8ABI_N_501_HEM.npz
ATP-like,7LG5_A_902_ATP.npz
RARE_LIGAND,7W00_W_201_PEE.npz
CLA-like,7S3D_H_1202_CLA.npz
FMN-like,7PSA_F_502_FMN.npz
ZN-like,7UFR_A_1101_ZN.npz
HEC-like,8AC4_D_401_HEC.npz
MAN-like,8G3Q_s_4_MAN.npz
RARE_LIGAND,7F3X_B_601_LAP.npz
PLP-like,7K0N_F_603_PLP.npz
RARE_LIGAND,6KAD_n_1621_LUT.npz
RARE_LIGAND,7XJ0_A_1506_EQK.npz
ZN-like,7W85_C_502_NI.npz
BMA-like,7QL5_L_3_BMA.npz
SF4-like,6K33_cC_101_SF4.npz
NAG,7WS0_U_1_NAG.npz
SF4-like,6ZKU_6_201_SF4.npz
MG-like,7JPO_A_902_MG.npz
BMA-like,7QN5_I_3_BMA.npz
CLA-like,7NHQ_B_610_CLA.npz
RARE_LIGAND,7ZYV_B_402_PL9.npz
ADP-like,8DBF_K_403_ADP.npz
NAG,8FL1_Q_1_NAG.npz
RARE_LIGAND,6EZM_U_306_5LD.npz
MG-like,6KPJ_J_402_MG.npz
FES-like,7XK3_D_301_FES.npz
RARE_LIGAND,5GJV_A_1915_PC1.npz
NAG,7V89_L_1_NAG.npz
FES-like,7V33_O_301_FES.npz
RARE_LIGAND,6JQN_F_802_CO8.npz
NAG,8DLT_I_1_NAG.npz
CLA-like,6KAD_d_403_CLA.npz
RARE_LIGAND,6PLT_B_508_UNL.npz
ATP-like,7LN4_E_901_ATP.npz
SF4-like,7BKD_D_701_SF4.npz
RARE_LIGAND,7TGH_4_602_3PE.npz
CA-like,7PHI_A_606_K.npz
NAG,8SAQ_E_602_NAG.npz
NAG,7WRH_J_2_NAG.npz
CLA-like,6WJ6_B_605_CLA.npz
CA-like,7TZC_C_202_CA.npz
CLA-like,7Y7B_Z_306_CLA.npz
NAG,6UDJ_q_1_NAG.npz
LMT,7R41_L_704_LMT.npz
BCR,6KIF_L_4019_BCR.npz
ATP-like,7LGJ_B_905_ACP.npz
NAG,8DMH_P_1_NAG.npz
LMT,6YJ4_Y_4201_LMT.npz
RARE_LIGAND,5FTJ_C_1001_OJA.npz
SAH-like,7FGG_F_1002_SAH.npz
RARE_LIGAND,7MZD_C_901_6EU.npz
NAG,7TB8_R_2_NAG.npz
ATP-like,7ZDU_D_602_ATP.npz
CLA-like,6WJ6_B_615_CLA.npz
CA-like,8AE1_A_1203_CA.npz
NAG,6WXB_B_601_NAG.npz
ADP-like,6MSB_F_501_ADP.npz
RARE_LIGAND,6KAC_r_607_CHL.npz
SF4-like,7R41_F_502_SF4.npz
CLA-like,7VZG_a_914_CLA.npz
CYC-like,7EZX_JF_1001_CYC.npz
AGS,7W8G_G_2001_AGS.npz
CLA-like,7YCA_B_829_CLA.npz
MG-like,8F8T_A_402_MG.npz
MG-like,8G0A_B_601_MG.npz
RARE_LIGAND,7LGQ_J_7_7ID.npz
1PE-like,7VFS_A_2402_R16.npz
BCR,6L35_J_102_BCR.npz
GTP-like,8GLV_DT_501_GTP.npz
ADP-like,8B6F_A8_401_ADP.npz
CA-like,8G3Z_C_501_CA.npz
ATP-like,6RKD_H_805_ATP.npz
RARE_LIGAND,7WLL_A_2316_3PE.npz
GTP-like,8GLV_E0_502_GTP.npz
RARE_LIGAND,8P5V_D_1304_SCA.npz
ZN-like,7OJ5_D_302_MN.npz
NAG,7TGW_J_1_NAG.npz
CLA-like,7YCA_B_839_CLA.npz
MAN-like,8EJG_f_4_MAN.npz
RARE_LIGAND,7QSK_i_1_SAC.npz
NAG,7V7R_P_1_NAG.npz
CLA-like,7EW6_B_817_CLA.npz
NAG,7V82_W_1_NAG.npz
SF4-like,7NZ1_I_201_SF4.npz
RARE_LIGAND,6Z1F_A_202_KCX.npz
CLA-like,6KIF_A_1128_CLA.npz
ZN-like,7TC8_D_601_FE.npz
RARE_LIGAND,7NVL_b_603_AF3.npz
RARE_LIGAND,8ENO_D_602_CLF.npz
HEA,8DH6_a_605_HEA.npz
ADP-like,7NJO_D_600_ADP.npz
BCL,8B64_j_101_BCL.npz
RARE_LIGAND,7CH9_F_201_LPP.npz
CLA-like,7EWK_A_836_CLA.npz
CA-like,8OWN_C_501_CA.npz
NAG,7OAN_J_1_NAG.npz
MAN-like,8AGC_I_6_MAN.npz
HEC-like,8GY2_B_502_HEC.npz
NAG,7SXT_A_1308_NAG.npz
CDL,8AB8_L_3002_CDL.npz
CLA-like,7EW6_B_807_CLA.npz
CLA-like,6KIF_A_1138_CLA.npz
MAN-like,8G3N_T_6_MAN.npz
ADP-like,7NII_G_1000_ADP.npz
RARE_LIGAND,7D4P_D_802_PTY.npz
CLA-like,6KAD_7_610_CLA.npz
NAG,7V88_p_1_NAG.npz
MG-like,8OID_B_402_MG.npz
RARE_LIGAND,6UW4_B_804_6OU.npz
NAD-like,6KPJ_I_402_NAI.npz
RARE_LIGAND,6YXR_A_1011_CL0.npz
RARE_LIGAND,8BD3_D_407_LHG.npz
NAG,7V77_f_1_NAG.npz
NAG,7E1Z_D_1_NAG.npz
NAG,6P65_f_1_NAG.npz
MG-like,7NJK_F_601_MG.npz
MG-like,8DMX_C_400_MG.npz
RARE_LIGAND,8SI7_C_1305_3FD.npz
RARE_LIGAND,7JLP_C_606_POV.npz
NAG,7KIP_0_1_NAG.npz
AGS,7RL7_A_901_AGS.npz
RARE_LIGAND,8F5Z_A_1201_O6E.npz
NAG,7YQU_B_1304_NAG.npz
RARE_LIGAND,6S3Q_A_605_PC1.npz
BMA-like,7QL6_F_3_BMA.npz
CLA-like,8BD3_B_603_CLA.npz
GSH,7PRU_B_801_GSH.npz
MG-like,6KQO_K_401_MG.npz
RARE_LIGAND,6GIQ_N_403_HEM.npz
NAD-like,8ARI_E_501_NAD.npz
MG-like,7LGQ_C_903_MG.npz
CDL,7R42_K_502_CDL.npz
RARE_LIGAND,8BD3_y_618_NEX.npz
CLA-like,8BD3_b_613_CLA.npz
NAG,8G4T_R_1_NAG.npz
CLA-like,7R3K_6_323_CLA.npz
1PE-like,7XLQ_A_2407_R16.npz
MG-like,6RE1_Y_602_MG.npz
CLA-like,7YCA_K_204_CLA.npz
ZN-like,7S4J_A_501_CU.npz
MG-like,7VAN_A_602_MG.npz
ZN-like,6M3X_D_401_FE.npz
NAG,7SY5_T_1_NAG.npz
ATP-like,8HBW_A_401_ATP.npz
ADP-like,5MW1_F_501_ADP.npz
ADP-like,6PDW_B_501_ADP.npz
PGV-like,7RXA_B_901_PGW.npz
CMP-like,6VXZ_D_501_CMP.npz
RARE_LIGAND,7LQZ_A_909_POV.npz
BCR,6L35_B_846_BCR.npz
SF4-like,7V3M_M_801_SF4.npz
ZN-like,7W31_T_201_ZN.npz
NAG,7V8A_Y_1_NAG.npz
CLA-like,6KIF_H_1012_CLA.npz
SAH-like,7FGG_A_1002_SAH.npz
RARE_LIGAND,5FTJ_D_1001_OJA.npz
CYC-like,7SCB_AL_200_CYC.npz
MG-like,6KPI_A_402_MG.npz
CLA-like,7BGI_B_1022_CLA.npz
CLA-like,6KAC_B_616_CLA.npz
CLA-like,7YCA_6_603_CLA.npz
CLR,8EIO_A_1505_CLR.npz
NAG,7XU5_b_1_NAG.npz
CLA-like,6KIF_B_1238_CLA.npz
RARE_LIGAND,6KAC_C_523_DGD.npz
MG-like,6KQ4_B_402_MG.npz
HG-like,7XM1_F_202_BA.npz
CLA-like,6KAC_B_606_CLA.npz
RARE_LIGAND,8B64_E_201_SPO.npz
CDL,7TGH_3c_504_CDL.npz
CLA-like,7YCA_6_613_CLA.npz
ADP-like,6RDG_Z_601_ADP.npz
RARE_LIGAND,8DRE_B_901_PEE.npz
RARE_LIGAND,8P5V_C_1304_SCA.npz
GTP-like,7R44_O_401_GTP.npz
CLA-like,6KIF_B_1228_CLA.npz
RARE_LIGAND,6EZM_H_302_5LD.npz
F3S,7OQY_D_301_F3S.npz
CDL,7TGH_2B_201_CDL.npz
CYC-like,7VEA_dR_201_CYC.npz
SF4-like,7V2H_C_301_SF4.npz
CLA-like,7BLX_7_611_CLA.npz
RARE_LIGAND,8AB8_I_201_PC1.npz
ZN-like,7VMM_B_6000_ZN.npz
CLA-like,7R3K_3_5010_CLA.npz
NAG,8EEB_D_2_NAG.npz
CLA-like,7R3K_5_317_CLA.npz
CLA-like,6ZZX_7_608_CLA.npz
RARE_LIGAND,8AB8_N_502_HEM.npz
RARE_LIGAND,7VCF_T_173_SEP.npz
BCR,7YCA_J_101_BCR.npz
BMA-like,6VHH_D_3_BMA.npz
RARE_LIGAND,8ENO_B_602_1N7.npz
NAG,6UDJ_8_1_NAG.npz
RARE_LIGAND,8EPL_A_2406_3PE.npz
ATP-like,8OUZ_C_401_ATP.npz
RARE_LIGAND,7O9W_A_1401_V5Q.npz
CLA-like,7BLX_7_601_CLA.npz
ZN-like,7T3U_D_2701_ZN.npz
NAG,8DD3_F_1_NAG.npz
NAG,7T3M_A_1206_NAG.npz
SF4-like,7S3D_N_3003_SF4.npz
NAG,8AJL_W_1_NAG.npz
RARE_LIGAND,8AYM_I_501_XVD.npz
RARE_LIGAND,7S3D_H_1237_F6C.npz
MG-like,8P5V_E_1301_MG.npz
NAG,7LAB_G_1_NAG.npz
NAG,8FHD_D_2_NAG.npz
SF4-like,7R41_I_203_SF4.npz
CLA-like,6YEZ_A_1124_CLA.npz
RARE_LIGAND,8HG3_S_307_CHL.npz
ADP-like,7NVN_h_601_ADP.npz
AMP-like,7RES_H_603_IMP.npz
RARE_LIGAND,8GYX_A_501_POV.npz
RARE_LIGAND,8BD3_n_318_LUT.npz
RARE_LIGAND,7QVI_J_187_KCX.npz
RARE_LIGAND,6ZZX_A_2001_PQN.npz
CLA-like,6YEZ_B_1224_CLA.npz
RARE_LIGAND,8HG3_S_316_Q6L.npz
MAN-like,8G3O_3_4_MAN.npz
NAG,7M3G_F_1_NAG.npz
ADP-like,8A2T_B_401_ADP.npz
CLA-like,7EW6_A_823_CLA.npz
CLA-like,6YEZ_B_1234_CLA.npz
NAG,7YVI_C_1308_NAG.npz
MG-like,6JCW_J_402_MG.npz
NAG,7KQB_C_1305_NAG.npz
MAN-like,8G3V_W_7_MAN.npz
CLA-like,7EW6_A_833_CLA.npz
CL-like,7JM6_B_903_CL.npz
RARE_LIGAND,8A2R_C_73_HIC.npz
ADP-like,5FTJ_B_900_ADP.npz
RARE_LIGAND,7WLK_A_2301_7TB.npz
RARE_LIGAND,8AB7_C_502_HEM.npz
RARE_LIGAND,8AM5_a_844_PQN.npz
SF4-like,7R42_I_202_SF4.npz
NAG,6U7H_N_1_NAG.npz
CLA-like,7R3K_4_308_CLA.npz
RARE_LIGAND,6S3Q_C_502_7O9.npz
MG-like,6KPJ_E_404_MG.npz
CLA-like,7Y7B_A_819_CLA.npz
RARE_LIGAND,7QSK_A_203_PC1.npz
ADP-like,7BP9_C_902_ADP.npz
RARE_LIGAND,6UZ0_A_3018_6OU.npz
CLA-like,8HW1_I_603_CLA.npz
NAG,7THT_O_1_NAG.npz
ZN-like,6ZJA_V_601_NI.npz
BCL,7ZE3_F_101_BCL.npz
RARE_LIGAND,6ZZX_3_604_CHL.npz
CLA-like,6ZZX_6_607_CLA.npz
RARE_LIGAND,8AM5_a_852_LHG.npz
GTP-like,8GLV_IW_501_GTP.npz
CLA-like,6KIF_A_1022_CLA.npz
CLA-like,7Y7B_A_809_CLA.npz
CLA-like,8BD3_Y_311_CLA.npz
RARE_LIGAND,5IRZ_B_802_6ES.npz
GTP-like,8GLV_Az_501_GTP.npz
NAG,6W1J_P_1_NAG.npz
RARE_LIGAND,6UZ0_A_3026_K4D.npz
NAG,6OKP_b_1_NAG.npz
HG-like,7RJT_B_1101_BA.npz
CLA-like,6L35_6_610_CLA.npz
NAG,8G3N_U_2_NAG.npz
RARE_LIGAND,7V2C_l_704_PEE.npz
RARE_LIGAND,6O2P_A_1505_POV.npz
NAG,7TGW_A_1302_NAG.npz
NAD-like,8FUZ_F_602_NAD.npz
NAG,7D0C_A_1411_NAG.npz
RARE_LIGAND,7BGI_A_1011_CL0.npz
RARE_LIGAND,7YCA_6_601_CHL.npz
CLA-like,7Y7B_a_604_CLA.npz
HG-like,7PH3_C_201_GD.npz
RARE_LIGAND,7NKZ_A_704_HEB.npz
HG-like,7XM1_DB_202_BA.npz
GTP-like,8GLV_N0_501_GTP.npz
BMA-like,6WM2_r_3_BMA.npz
MAN-like,7D3E_E_5_MAN.npz
RARE_LIGAND,8B9Z_M_501_3PE.npz
CA-like,7PKD_A_302_CA.npz
ADP-like,6NJO_B_600_ADP.npz
NAG,6XEY_A_1303_NAG.npz
MG-like,7NVL_h_602_MG.npz
BCR,7YCA_B_845_BCR.npz
NAG,6X6P_B_1314_NAG.npz
NAG,7UAR_A_1309_NAG.npz
NAG,7YH7_L_1_NAG.npz
RARE_LIGAND,7LR0_D_904_4DY.npz
NAG,7L2E_f_1_NAG.npz
RARE_LIGAND,8IO9_A_902_TPP.npz
PLM-like,6E1P_B_803_PLM.npz
RARE_LIGAND,7Y7B_2_610_KC2.npz
RARE_LIGAND,8F74_E_901_PEE.npz
RARE_LIGAND,6A91_A_1610_9SL.npz
ZN-like,7UTD_K_601_3NI.npz
RARE_LIGAND,6ZZX_a_606_CHL.npz
BMA-like,8AGB_I_3_BMA.npz
RARE_LIGAND,6R7X_A_704_PC1.npz
NAG,7TFN_M_1_NAG.npz
CDL,7QSK_h_201_CDL.npz
NAG,7W9M_B_301_NAG.npz
BMA-like,7KC1_V_3_BMA.npz
NAG,8G3O_e_1_NAG.npz
FES-like,7P7C_G_1004_FES.npz
SPM-like,7XS6_B_1206_C14.npz
CLA-like,8BD3_G_612_CLA.npz
CLR,7EJX_R_403_CLR.npz
AMP-like,8FOZ_A_601_IMP.npz
CLA-like,8AM5_f_201_CLA.npz
RARE_LIGAND,6PLT_D_501_TAU.npz
RARE_LIGAND,7TGH_5_801_PC1.npz
CLA-like,6YXR_B_1022_CLA.npz
PGV-like,6VXZ_D_507_PGW.npz
RARE_LIGAND,7PKD_G_303_PC.npz
ADP-like,6M5U_A_801_ADP.npz
CLA-like,8BD3_G_602_CLA.npz
F3S,7UTD_F_403_F3S.npz
NAG,8G3Q_l_1_NAG.npz
NAG,7KIP_Y_1_NAG.npz
NAG,7SXT_F_1_NAG.npz
CLA-like,6LU1_A_839_CLA.npz
ADP-like,7BTI_D_402_ADP.npz
CLA-like,7R3K_8_310_CLA.npz
NAD-like,6KPJ_L_403_NAI.npz
NAG,7XDB_J_1_NAG.npz
ATP-like,7PW4_C_601_ATP.npz
MG-like,7NII_A_1001_MG.npz
PGE-like,7LI9_A_905_D10.npz
CLA-like,6LU1_A_829_CLA.npz
NAG,5VN8_c_1_NAG.npz
RARE_LIGAND,7UTD_K_166_DHI.npz
NAG,8D56_T_1_NAG.npz
MG-like,3JCF_D_401_MG.npz
CA-like,8AE1_C_1204_CA.npz
ATP-like,8IO9_C_901_ANP.npz
RARE_LIGAND,7VCF_B_339_SEP.npz
BMA-like,6OKP_s_3_BMA.npz
NAG,7QN9_G_2_NAG.npz
NAG,7Y76_U_1_NAG.npz
AGS,7JY5_D_904_AGS.npz
GTP-like,8GLV_NW_501_GTP.npz
CYC-like,7SC9_DS_200_CYC.npz
CLA-like,6ZZX_4_603_CLA.npz
NAG,6XM3_E_1_NAG.npz
CLA-like,6L35_A_831_CLA.npz
BMA-like,8G4T_v_3_BMA.npz
MG-like,6REB_T_1002_MG.npz
RARE_LIGAND,7E1V_C_305_MQ9.npz
CDL,6Y79_X_201_CDL.npz
RARE_LIGAND,6ZZX_1_610_CHL.npz
RARE_LIGAND,7L2S_A_801_XJ7.npz
ZN-like,7OJ5_E_301_MN.npz
NAG,7MY3_W_1_NAG.npz
MG-like,6JCZ_L_401_MG.npz
ADP-like,8DMY_B_401_ADP.npz
CLA-like,8HW1_K_607_CLA.npz
RARE_LIGAND,6ZZX_2_502_LUT.npz
CLA-like,6L35_A_821_CLA.npz
GTP-like,8GLV_DK_501_GTP.npz
HEC-like,8AB7_D_401_HEC.npz
NAG,7SMQ_J_1_NAG.npz
RARE_LIGAND,7FGG_C_1003_MGP.npz
NAG,7SBX_J_1403_NAG.npz
CLA-like,6KIF_B_1207_CLA.npz
ADP-like,8F8T_D_401_ADP.npz
RARE_LIGAND,7RHI_B_1301_PCG.npz
ATP-like,7Z38_A_801_ATP.npz
ZN-like,8GHC_B_901_FE2.npz
RARE_LIGAND,6PLT_D_512_UNL.npz
RARE_LIGAND,7YCA_O_2006_Q6L.npz
MG-like,8APG_A1_602_MG.npz
ATP-like,7BPA_C_901_ANP.npz
NAG,7YVI_B_1310_NAG.npz
NAG,8DP1_J_608_NAG.npz
ZN-like,6S61_L_201_ZN.npz
RARE_LIGAND,6PLT_D_502_UNL.npz
RARE_LIGAND,7VCF_H_177_TPO.npz
MG-like,8OMO_A_2001_MG.npz
RARE_LIGAND,7L2R_D_802_65I.npz
CLA-like,6KAD_B_607_CLA.npz
AGS,7PT6_6_1101_AGS.npz
CLA-like,7EW6_B_828_CLA.npz
NAG,6LQG_E_1_NAG.npz
NAP-like,7W31_J_401_NDP.npz
RARE_LIGAND,8AVV_A_1000_LBV.npz
RARE_LIGAND,7PMD_C_73_HIC.npz
CLA-like,6KIF_A_1117_CLA.npz
CLA-like,7EWK_A_819_CLA.npz
ATP-like,6PQV_A_600_ATP.npz
GTP-like,7AX3_D2_901_GCP.npz
CLA-like,7BGI_B_1203_CLA.npz
CA-like,8HPO_G_503_K.npz
CLA-like,7Y7B_A_844_CLA.npz
NAG,7EDI_X_1_NAG.npz
ATP-like,8BLY_K_602_ATP.npz
BCR,6KIF_A_4002_BCR.npz
NAG,7WT8_Q_1_NAG.npz
RARE_LIGAND,6GIQ_D_401_HEM.npz
CLA-like,6KAD_B_617_CLA.npz
CLA-like,7EW6_B_838_CLA.npz
CLA-like,6KIF_A_1107_CLA.npz
RARE_LIGAND,7EZX_QP_71_MEN.npz
SF4-like,7W4D_A_501_SF4.npz
MLT-like,7R42_r_1_AYA.npz
MG-like,8EIO_A_1502_MG.npz
NAG,7KDH_C_1321_NAG.npz
RARE_LIGAND,6Y79_4_504_3PE.npz
CLA-like,8HG3_T_310_CLA.npz
SF4-like,7W4D_B_302_SF4.npz
RARE_LIGAND,6QQ5_B_802_HEM.npz
RARE_LIGAND,7UTD_J_401_MQ9.npz
CLA-like,8HW1_J_608_CLA.npz
CLA-like,6KIF_H_1223_CLA.npz
BMA-like,7MY3_F_3_BMA.npz
FMN-like,7R42_F_501_FMN.npz
BCL,7PQD_bd_101_BCL.npz
CLA-like,7Y7B_B_812_CLA.npz
MG-like,7LGJ_A_902_MG.npz
MG-like,8HH4_F_601_MG.npz
NAG,6LR4_H_1_NAG.npz
MAN-like,8AGB_L_5_MAN.npz
NAG,6MEO_E_1_NAG.npz
NAG,7WRH_S_1_NAG.npz
NAG,7VGH_D_1_NAG.npz
MAN-like,8G3N_s_4_MAN.npz
ADP-like,7NJK_D_600_ADP.npz
NAG,7V8A_l_1_NAG.npz
RARE_LIGAND,6Y79_a_201_3PE.npz
ZN-like,6ZJA_H_601_NI.npz
RARE_LIGAND,8AM5_b_849_LHG.npz
RARE_LIGAND,8SLY_D_803_POV.npz
NAG,8DIM_G_601_NAG.npz
CLA-like,7Y7B_B_802_CLA.npz
ADP-like,7DPT_B_703_ADP.npz
RARE_LIGAND,7P69_N_902_3PE.npz
RARE_LIGAND,8FOA_A_803_Y01.npz
ATP-like,7R8E_A_701_ATP.npz
FMN-like,7ZEB_1_502_FMN.npz
MG-like,7JY5_B_901_MG.npz
ZN-like,7EV9_I_504_CU1.npz
NAG,8G4T_g_1_NAG.npz
MAN-like,8F2S_F_4_MAN.npz
RARE_LIGAND,7LPC_D_906_6OU.npz
RARE_LIGAND,8AB8_E_401_PTY.npz
CLA-like,7R3K_7_313_CLA.npz
RARE_LIGAND,8ABI_A_3003_XP4.npz
RARE_LIGAND,6XBY_o_201_POV.npz
CLA-like,7YCA_A_840_CLA.npz
CA-like,7VNN_A_901_CA.npz
HG-like,7XM1_G_201_BA.npz
MG-like,6KQ4_C_401_MG.npz
NAG,6V0R_N_1_NAG.npz
FES-like,6YJ4_G_803_FES.npz
ATP-like,8DGC_B_2101_ATP.npz
CLA-like,7BLX_B_1235_CLA.npz
ZN-like,8SEV_D_5102_ZN.npz
NAG,8FL1_d_1_NAG.npz
CLA-like,7S3D_H_1023_CLA.npz
NAG,7LWP_C_1307_NAG.npz
NAG,7LYM_C_1308_NAG.npz
CLA-like,8AM5_a_820_CLA.npz
RARE_LIGAND,7Q21_b_802_HEM.npz
CYC-like,7SCB_AS_200_CYC.npz
MG-like,6YY0_C_601_MG.npz
NAG,7DX7_G_1_NAG.npz
MG-like,8OOT_J_802_MG.npz
CLA-like,7BLX_8_612_CLA.npz
BMA-like,6UDJ_U_3_BMA.npz
CLA-like,8AM5_a_830_CLA.npz
LMT,8AB8_C_506_LMT.npz
CLA-like,7BLX_B_1225_CLA.npz
SF4-like,6YJ4_G_802_SF4.npz
NAG,8SAQ_R_2_NAG.npz
RARE_LIGAND,8ETP_B_802_PCG.npz
MAN-like,6CDE_t_8_MAN.npz
RARE_LIGAND,7FGG_D_1003_MGP.npz
MG-like,6Z1F_A_501_MG.npz
ZN-like,8AGD_B_1308_FE.npz
